------------------------------------------------------------------------------------------------------------------------------------------------------------------
Domain GRAPH
Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value_Domain	Weight_Domain	Relationship_domain
UP000000803_7227.fasta	sp|P05130|KPC1_DROME	dom1-350-620	UP000005640_9606.fasta	sp|P17252|KPCA_HUMAN	dom1-339-643	1.38e-170	1.1794643742036666	Ortholog
UP000000589_10090.fasta	sp|Q8VCT9|TESK2_MOUSE	dom1-57-338	UP000000803_7227.fasta	tr|Q9VE06|Q9VE06_DROME	dom1-110-372	3.18e-107	0.7394913678121653	Ortholog
UP000000803_7227.fasta	sp|Q9Y0Y6|NRBP_DROME	dom1-107-375	UP000005640_9606.fasta	sp|Q9UHY1|NRBP_HUMAN	dom1-65-328	1.82e-127	0.8800490061055877	Ortholog
UP000000803_7227.fasta	tr|Q8IMF4|Q8IMF4_DROME	dom2-386-547	UP000000589_10090.fasta	sp|O54804|CHKA_MOUSE	dom1-107-448	3.14e-28	0.1909741467675932	Ortholog
UP000000589_10090.fasta	sp|C0HKC9|SMK3B_MOUSE	dom1-22-308	UP000000589_10090.fasta	sp|C0HKC8|SMK3A_MOUSE	dom1-22-308	0.0	1.5153526438774074	In_Paralog
UP000000589_10090.fasta	sp|Q64702|PLK4_MOUSE	dom1-6-284	UP000005640_9606.fasta	sp|O00444|PLK4_HUMAN	dom1-11-272	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q1HKZ5|M3K13_MOUSE	dom1-147-414	UP000000589_10090.fasta	sp|Q1HKZ5|M3K13_MOUSE	dom1-147-414	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8CIR4|TRPM6_MOUSE	dom1-1742-1980	UP000005640_9606.fasta	sp|Q9BX84|TRPM6_HUMAN	dom1-1736-1974	1.68e-173	1.199702386706277	Ortholog
UP000005640_9606.fasta	sp|P29317|EPHA2_HUMAN	dom1-613-889	UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	3.88e-132	0.9124848758996501	Ortholog
UP000000589_10090.fasta	sp|Q8C0P0|GWL_MOUSE	dom1-34-821	UP000000803_7227.fasta	tr|Q95TN8|Q95TN8_DROME	dom1-57-242	5.79e-74	0.5085408572158296	Ortholog
UP000005640_9606.fasta	sp|Q96Q40|CDK15_HUMAN	dom1-103-387	UP000000803_7227.fasta	tr|M9PE01|M9PE01_DROME	dom1-195-489	5.99e-135	0.9320065382354398	Ortholog
UP000000589_10090.fasta	sp|Q80YP0|CDK3_MOUSE	dom1-3-285	UP000000803_7227.fasta	sp|P23572|CDK1_DROME	dom1-3-287	5.44e-133	0.9184095020899105	Ortholog
UP000005640_9606.fasta	sp|Q96L34|MARK4_HUMAN	dom1-56-321	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	3.50e-175	1.2113764873324933	Ortholog
UP000000589_10090.fasta	sp|Q8C050|KS6A5_MOUSE	dom1-48-317	UP000000803_7227.fasta	sp|Q9V3I5|JIL1_DROME	dom1-261-530	8.40e-132	0.9101556155361397	Ortholog
UP000000589_10090.fasta	sp|Q03145|EPHA2_MOUSE	dom1-614-890	UP000005640_9606.fasta	sp|P29317|EPHA2_HUMAN	dom1-613-889	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9Z2B5|E2AK3_MOUSE	dom1-589-1075	UP000000803_7227.fasta	sp|Q9NIV1|E2AK3_DROME	dom2-895-1123	6.97e-62	0.42465663977945006	Ortholog
UP000005640_9606.fasta	sp|P78362|SRPK2_HUMAN	dom1-81-686	UP000000803_7227.fasta	tr|A0A0B4KF69|A0A0B4KF69_DROME	dom2-587-763	3.68e-85	0.5862887293870552	Ortholog
UP000000589_10090.fasta	sp|P70268|PKN1_MOUSE	dom1-618-878	UP000005640_9606.fasta	sp|Q16512|PKN1_HUMAN	dom1-610-874	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|M9PF67|M9PF67_DROME	dom1-34-352	UP000005640_9606.fasta	sp|Q6P3W7|SCYL2_HUMAN	dom1-32-327	7.48e-64	0.4383311618250067	Ortholog
UP000000803_7227.fasta	sp|P92208|JNK_DROME	dom1-24-320	UP000005640_9606.fasta	sp|P45983|MK08_HUMAN	dom1-26-321	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|Q9VCV0|Q9VCV0_DROME	dom1-10-266	UP000000589_10090.fasta	sp|Q62073|M3K7_MOUSE	dom1-31-298	2.51e-74	0.5110614681561152	Ortholog
UP000005640_9606.fasta	sp|P06239|LCK_HUMAN	dom1-244-509	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1-241-502	1.90e-113	0.7827069333780606	Ortholog
UP000000589_10090.fasta	sp|Q9DBC0|SELO_MOUSE	dom1-44-667	UP000005640_9606.fasta	sp|Q9BVL4|SELO_HUMAN	dom1-43-669	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9ESG9|PMYT1_MOUSE	dom1-97-353	UP000000803_7227.fasta	sp|Q9NI63|PMYT1_DROME	dom1-84-367	7.21e-85	0.5842605503482652	Ortholog
UP000000803_7227.fasta	tr|A0A0B4KF69|A0A0B4KF69_DROME	dom1-170-357	UP000000589_10090.fasta	sp|Q9Z0G2|SRPK3_MOUSE	dom1-78-563	1.72e-80	0.5538636851195275	Ortholog
UP000000589_10090.fasta	sp|Q07174|M3K8_MOUSE	dom1-132-389	UP000005640_9606.fasta	sp|P41279|M3K8_HUMAN	dom1-132-389	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P05480|SRC_MOUSE	dom1-275-528	UP000005640_9606.fasta	sp|P12931|SRC_HUMAN	dom1-270-523	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8R071|IP3KA_MOUSE	dom1-243-454	UP000005640_9606.fasta	sp|P23677|IP3KA_HUMAN	dom1-245-456	1.36e-156	1.082296050432526	Ortholog
UP000000589_10090.fasta	sp|Q3U3Q1|ULK3_MOUSE	dom1-11-277	UP000005640_9606.fasta	sp|Q6PHR2|ULK3_HUMAN	dom1-11-274	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|P21802|FGFR2_HUMAN	dom1-481-793	UP000000803_7227.fasta	sp|Q09147|FGFR2_DROME	dom1-711-1002	2.70e-116	0.8024784657065711	Ortholog
UP000000589_10090.fasta	sp|O88445|AURKC_MOUSE	dom1-16-277	UP000000803_7227.fasta	tr|Q9VGF9|Q9VGF9_DROME	dom1-149-409	7.98e-112	0.7714355137053431	Ortholog
UP000000589_10090.fasta	sp|Q9WVL4|GRK1_MOUSE	dom1-189-455	UP000000803_7227.fasta	sp|P32866|GPRK2_DROME	dom1-309-574	4.21e-97	0.6692078469912586	Ortholog
UP000000803_7227.fasta	tr|Q9VK37|Q9VK37_DROME	dom1-44-331	UP000000589_10090.fasta	sp|Q2NL51|GSK3A_MOUSE	dom1-119-404	1.23e-68	0.4715499855942658	Ortholog
UP000005640_9606.fasta	sp|P31749|AKT1_HUMAN	dom1-150-417	UP000000803_7227.fasta	sp|Q8INB9|AKT1_DROME	dom1-261-553	1.01e-153	1.0623620857924982	Ortholog
UP000005640_9606.fasta	sp|P08581|MET_HUMAN	dom1-1077-1339	UP000000803_7227.fasta	sp|P09208|INSR_DROME	dom1-1370-1652	2.18e-69	0.4767678487926062	Ortholog
UP000000589_10090.fasta	sp|P35969|VGFR1_MOUSE	dom1-828-1156	UP000000803_7227.fasta	tr|E1JHB7|E1JHB7_DROME	dom1-935-1335	9.25e-99	0.6807215411719922	Ortholog
UP000000589_10090.fasta	sp|Q5MJS3|FA20C_MOUSE	dom1-349-565	UP000000803_7227.fasta	sp|A4VCL2|FA20C_DROME	dom1-756-966	2.23e-104	0.71973033506811	Ortholog
UP000005640_9606.fasta	sp|Q92918|M4K1_HUMAN	dom1-16-279	UP000000803_7227.fasta	tr|A1ZBH7|A1ZBH7_DROME	dom1-25-305	1.12e-135	0.9370630301985371	Ortholog
UP000005640_9606.fasta	sp|Q13557|KCC2D_HUMAN	dom1-10-294	UP000000589_10090.fasta	sp|Q6PHZ2|KCC2D_MOUSE	dom1-10-294	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q6ZQ29|TAOK2_MOUSE	dom1-27-296	UP000000803_7227.fasta	sp|Q0KHQ5|TAO_DROME	dom1-8-295	6.57e-153	1.0567151316081074	Ortholog
UP000000589_10090.fasta	sp|Q3TUA9|SG196_MOUSE	dom1-83-328	UP000005640_9606.fasta	sp|Q9H5K3|SG196_HUMAN	dom1-84-329	3.01e-171	1.1840563563409359	Ortholog
UP000000589_10090.fasta	sp|Q8BKC8|PI4KB_MOUSE	dom1-529-816	UP000000803_7227.fasta	tr|A0A4D6K881|A0A4D6K881_DROME	dom1-1385-1674	5.93e-141	0.9736993321505506	Ortholog
UP000000589_10090.fasta	sp|Q9QZ05|E2AK4_MOUSE	dom2-589-1000	UP000000803_7227.fasta	tr|A0A0B4KHX7|A0A0B4KHX7_DROME	dom2-525-900	8.83e-87	0.5975368029914481	Ortholog
UP000000589_10090.fasta	sp|P52332|JAK1_MOUSE	dom1-577-857	UP000005640_9606.fasta	sp|P23458|JAK1_HUMAN	dom1-581-850	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q62190|RON_MOUSE	dom1-1059-1328	UP000005640_9606.fasta	sp|Q04912|RON_HUMAN	dom1-1081-1348	3.71e-180	1.2459194658310466	Ortholog
UP000000589_10090.fasta	sp|Q9Z188|DYR1B_MOUSE	dom1-111-431	UP000005640_9606.fasta	sp|Q9Y463|DYR1B_HUMAN	dom1-111-431	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8C0N0|SMKZ_MOUSE	dom1-26-286	UP000000589_10090.fasta	sp|Q9QYZ3|SMK2B_MOUSE	dom1-2-277	7.51e-99	0.7434650422511971	In_Paralog
UP000000589_10090.fasta	sp|P63085|MK01_MOUSE	dom1-23-340	UP000005640_9606.fasta	sp|P28482|MK01_HUMAN	dom1-25-342	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P00520|ABL1_MOUSE	dom1-241-499	UP000005640_9606.fasta	sp|P00519|ABL1_HUMAN	dom1-241-499	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P21803|FGFR2_MOUSE	dom1-481-781	UP000000803_7227.fasta	sp|Q09147|FGFR2_DROME	dom1-711-1002	5.45e-116	0.8003603979362168	Ortholog
UP000000589_10090.fasta	sp|Q5XJV6|LMTK3_MOUSE	dom1-133-410	UP000005640_9606.fasta	sp|Q96Q04|LMTK3_HUMAN	dom1-133-410	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9JJ78|TOPK_MOUSE	dom1-31-323	UP000000803_7227.fasta	tr|Q9VX24|Q9VX24_DROME	dom1-28-292	4.34e-59	0.4052540483481113	Ortholog
UP000000589_10090.fasta	tr|A2AQX6|A2AQX6_MOUSE	dom1-21-307	UP000000589_10090.fasta	tr|A0A087WRH8|A0A087WRH8_MOUSE	dom1-23-293	5.29e-85	0.638543421321165	In_Paralog
UP000000589_10090.fasta	sp|Q03526|ITK_MOUSE	dom1-366-622	UP000000803_7227.fasta	sp|P08630|BTKL_DROME	dom1-518-779	1.47e-106	0.7348745435873116	Ortholog
UP000000589_10090.fasta	sp|Q8C0X8|SMKX_MOUSE	dom1-14-307	UP000000589_10090.fasta	tr|J3KMT3|J3KMT3_MOUSE	dom1-29-294	1.72e-85	0.6422403303742497	In_Paralog
UP000005640_9606.fasta	sp|P49674|KC1E_HUMAN	dom1-9-275	UP000000589_10090.fasta	sp|Q9JMK2|KC1E_MOUSE	dom1-9-275	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P39688|FYN_MOUSE	dom1-271-528	UP000005640_9606.fasta	sp|P06241|FYN_HUMAN	dom1-271-536	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|O54785|LIMK2_MOUSE	dom1-324-608	UP000000803_7227.fasta	sp|Q8IR79|LIMK1_DROME	dom1-399-694	2.92e-102	0.7050298977241438	Ortholog
UP000000589_10090.fasta	sp|Q6PD10|IP6K1_MOUSE	dom1-207-426	UP000000803_7227.fasta	tr|Q9W2E9|Q9W2E9_DROME	dom1-303-472	7.47e-55	0.3758415436226815	Ortholog
UP000000589_10090.fasta	sp|Q6PGN3|DCLK2_MOUSE	dom1-387-650	UP000000803_7227.fasta	sp|Q7PLI7|DCLK_DROME	dom1-477-735	7.39e-106	0.7300047111100616	Ortholog
UP000000803_7227.fasta	sp|P08630|BTKL_DROME	dom1-518-779	UP000005640_9606.fasta	sp|P42680|TEC_HUMAN	dom1-367-621	9.54e-116	0.7986720147565359	Ortholog
UP000000589_10090.fasta	sp|Q78DX7|ROS1_MOUSE	dom1-1948-2213	UP000005640_9606.fasta	sp|P08922|ROS1_HUMAN	dom1-1945-2220	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	tr|A0A087WSA6|A0A087WSA6_MOUSE	dom1-25-296	UP000000589_10090.fasta	tr|A0A3B2WD63|A0A3B2WD63_MOUSE	dom1-25-296	0.0	1.5153526438774074	In_Paralog
UP000000803_7227.fasta	sp|P23573|CDK2_DROME	dom1-5-287	UP000000589_10090.fasta	sp|Q80YP0|CDK3_MOUSE	dom1-3-285	1.62e-135	0.9359499696979988	Ortholog
UP000005640_9606.fasta	sp|Q13163|MP2K5_HUMAN	dom1-165-421	UP000000803_7227.fasta	sp|Q24324|DSOR1_DROME	dom1-85-364	2.28e-81	0.5599574661703846	Ortholog
UP000005640_9606.fasta	sp|Q8IW41|MAPK5_HUMAN	dom1-6-304	UP000000803_7227.fasta	sp|P49071|MAPK2_DROME	dom1-17-283	7.26e-81	0.5564647530541508	Ortholog
UP000000803_7227.fasta	tr|Q9VE06|Q9VE06_DROME	dom1-110-372	UP000005640_9606.fasta	sp|Q96S53|TESK2_HUMAN	dom1-50-314	9.56e-108	0.7431157859816644	Ortholog
UP000000589_10090.fasta	sp|Q5RJI5|BRSK1_MOUSE	dom1-30-352	UP000000803_7227.fasta	tr|Q9VUV4|Q9VUV4_DROME	dom1-14-271	2.80e-173	1.1981619268548018	Ortholog
UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	UP000005640_9606.fasta	sp|P54764|EPHA4_HUMAN	dom1-597-883	6.12e-163	1.1263664872742105	Ortholog
UP000005640_9606.fasta	sp|O15264|MK13_HUMAN	dom1-19-308	UP000000803_7227.fasta	sp|O61443|MK38B_DROME	dom1-18-311	7.79e-141	0.9728766187396146	Ortholog
UP000000589_10090.fasta	sp|O88697|STK16_MOUSE	dom1-20-296	UP000000803_7227.fasta	tr|Q9VI84|Q9VI84_DROME	dom1-30-312	3.73e-76	0.5237543795532544	Ortholog
UP000005640_9606.fasta	sp|P00533|EGFR_HUMAN	dom1-711-974	UP000000803_7227.fasta	sp|P04412|EGFR_DROME	dom1-938-1199	3.31e-121	0.8365828889969601	Ortholog
UP000000803_7227.fasta	tr|Q94533|Q94533_DROME	dom1-77-392	UP000005640_9606.fasta	sp|P23443|KS6B1_HUMAN	dom1-90-352	2.43e-156	1.0805457603963076	Ortholog
UP000000589_10090.fasta	tr|A0A087WSF2|A0A087WSF2_MOUSE	dom1-1-308	UP000000589_10090.fasta	sp|Q03141|MARK3_MOUSE	dom1-55-329	9.31e-80	0.5987995552466667	In_Paralog
UP000000589_10090.fasta	sp|Q7M6U3|TEX14_MOUSE	dom1-248-506	UP000005640_9606.fasta	sp|Q8IWB6|TEX14_HUMAN	dom1-254-508	5.56e-167	1.1544308355871729	Ortholog
UP000000589_10090.fasta	sp|Q61526|ERBB3_MOUSE	dom1-706-965	UP000005640_9606.fasta	sp|P21860|ERBB3_HUMAN	dom1-708-967	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8C0V0|TLK1_MOUSE	dom1-456-734	UP000000589_10090.fasta	sp|Q8C0V0|TLK1_MOUSE	dom1-456-734	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8K370|ACD10_MOUSE	dom1-287-530	UP000005640_9606.fasta	sp|Q6JQN1|ACD10_HUMAN	dom1-287-530	2.00e-162	1.122795471001416	Ortholog
UP000000589_10090.fasta	sp|P48025|KSYK_MOUSE	dom1-364-629	UP000000803_7227.fasta	sp|Q24145|SHARK_DROME	dom1-660-923	4.05e-69	0.4748999931671553	Ortholog
UP000005640_9606.fasta	sp|Q01974|ROR2_HUMAN	dom1-473-748	UP000000803_7227.fasta	sp|Q24488|ROR1_DROME	dom1-405-676	7.74e-107	0.7368089052664251	Ortholog
UP000000589_10090.fasta	sp|O70589|CSKP_MOUSE	dom1-12-277	UP000000803_7227.fasta	sp|Q24210|CSKP_DROME	dom1-12-278	1.13e-139	0.9648111811043844	Ortholog
UP000000589_10090.fasta	sp|A2KF29|SMKTR_MOUSE	dom1-8-272	UP000005640_9606.fasta	sp|P27448|MARK3_HUMAN	dom1-55-329	1.57e-66	0.4569265088183084	Ortholog
UP000000589_10090.fasta	tr|A0A3B2WD63|A0A3B2WD63_MOUSE	dom1-25-296	UP000000589_10090.fasta	sp|Q8C0N0|SMKZ_MOUSE	dom1-26-286	1.65e-89	0.6726841021761192	In_Paralog
UP000000589_10090.fasta	sp|Q8BYG9|EPHAA_MOUSE	dom1-644-901	UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	1.99e-101	0.6992424978800016	Ortholog
UP000000589_10090.fasta	sp|P06803|PIM1_MOUSE	dom1-36-291	UP000005640_9606.fasta	sp|P11309|PIM1_HUMAN	dom1-36-290	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|P04629|NTRK1_HUMAN	dom1-505-783	UP000000803_7227.fasta	sp|Q24488|ROR1_DROME	dom1-405-676	2.69e-98	0.6775023504575316	Ortholog
UP000000589_10090.fasta	sp|Q8BKC8|PI4KB_MOUSE	dom1-529-816	UP000005640_9606.fasta	sp|Q9UBF8|PI4KB_HUMAN	dom1-529-816	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|O94768|ST17B_HUMAN	dom1-32-294	UP000000803_7227.fasta	sp|Q0KHT7|DAPKR_DROME	dom1-36-295	5.18e-77	0.5297077961954164	Ortholog
UP000000589_10090.fasta	sp|P49138|MAPK2_MOUSE	dom1-35-318	UP000000803_7227.fasta	sp|P49071|MAPK2_DROME	dom1-17-283	1.67e-141	0.9775207372182965	Ortholog
UP000000803_7227.fasta	sp|Q95T10|XYLK_DROME	dom1-225-416	UP000000589_10090.fasta	sp|Q8VCS3|XYLK_MOUSE	dom1-188-399	2.04e-56	0.3866994021342953	Ortholog
UP000000589_10090.fasta	sp|Q8CEE6|PASK_MOUSE	dom1-1057-1325	UP000005640_9606.fasta	sp|Q96RG2|PASK_HUMAN	dom1-999-1266	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q8TDX7|NEK7_HUMAN	dom1-28-298	UP000000803_7227.fasta	tr|Q9W3N8|Q9W3N8_DROME	dom1-18-281	1.86e-57	0.39392170483354677	Ortholog
UP000000589_10090.fasta	tr|A0A087WSF2|A0A087WSF2_MOUSE	dom1-1-308	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	1.12e-78	0.5412698977786796	Ortholog
UP000000589_10090.fasta	sp|O70167|P3C2G_MOUSE	dom1-885-1239	UP000005640_9606.fasta	sp|O75747|P3C2G_HUMAN	dom1-822-1178	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9QY01|ULK2_MOUSE	dom1-1-271	UP000005640_9606.fasta	sp|Q8IYT8|ULK2_HUMAN	dom1-1-271	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8CFE4|SCYL2_MOUSE	dom1-32-327	UP000000803_7227.fasta	tr|Q9VAR0|Q9VAR0_DROME	dom1-31-314	1.45e-87	0.6029848100605383	Ortholog
UP000005640_9606.fasta	sp|Q14012|KCC1A_HUMAN	dom1-20-284	UP000000803_7227.fasta	tr|Q7JMV3|Q7JMV3_DROME	dom1-25-311	8.65e-130	0.8961796960400018	Ortholog
UP000005640_9606.fasta	sp|P35590|TIE1_HUMAN	dom1-803-1112	UP000000803_7227.fasta	sp|Q9VBW3|CAD96_DROME	dom1-470-751	2.63e-80	0.5525830700423878	Ortholog
UP000000589_10090.fasta	sp|Q8BLF2|CDKL3_MOUSE	dom1-1-307	UP000005640_9606.fasta	sp|Q8IVW4|CDKL3_HUMAN	dom1-1-292	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|A2KF29|SMKTR_MOUSE	dom1-8-272	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	1.04e-66	0.45816850984199925	Ortholog
UP000000589_10090.fasta	sp|Q69ZM6|STK36_MOUSE	dom1-3-255	UP000000803_7227.fasta	sp|P23647|FUSED_DROME	dom1-1-273	1.01e-100	0.6943439100336833	Ortholog
UP000000803_7227.fasta	tr|Q9VU79|Q9VU79_DROME	dom1-569-849	UP000005640_9606.fasta	sp|P16066|ANPRA_HUMAN	dom1-528-803	2.21e-74	0.5114453281102881	Ortholog
UP000000589_10090.fasta	tr|A0A087WSF2|A0A087WSF2_MOUSE	dom1-1-308	UP000000589_10090.fasta	sp|C0HKC8|SMK3A_MOUSE	dom1-22-308	0.0	1.5153526438774074	In_Paralog
UP000000803_7227.fasta	sp|O96838|FYV1_DROME	dom1-1550-1796	UP000005640_9606.fasta	sp|Q9Y2I7|FYV1_HUMAN	dom1-1818-2084	1.20e-87	0.6035554934583421	Ortholog
UP000000589_10090.fasta	sp|Q3UUJ4|STRAA_MOUSE	dom1-69-379	UP000000803_7227.fasta	sp|P83098|STLK_DROME	dom1-10-298	7.93e-53	0.3617738573077688	Ortholog
UP000005640_9606.fasta	sp|P07948|LYN_HUMAN	dom1-247-502	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1-241-502	1.73e-112	0.7760458564597604	Ortholog
UP000000589_10090.fasta	sp|O54833|CSK22_MOUSE	dom1-40-325	UP000005640_9606.fasta	sp|P19784|CSK22_HUMAN	dom1-40-325	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	sp|Q9NIV1|E2AK3_DROME	dom1-642-745	UP000000589_10090.fasta	sp|Q9Z2B5|E2AK3_MOUSE	dom1-589-1075	6.20e-36	0.24447244874078755	Ortholog
UP000000803_7227.fasta	sp|Q8T0S6|HIPPO_DROME	dom1-41-294	UP000005640_9606.fasta	sp|Q13043|STK4_HUMAN	dom1-30-312	3.28e-161	1.1143599121940513	Ortholog
UP000005640_9606.fasta	sp|Q8N752|KC1AL_HUMAN	dom1-17-283	UP000000589_10090.fasta	sp|Q8BK63|KC1A_MOUSE	dom1-17-283	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|O43930|PRKY_HUMAN	dom1-44-277	UP000005640_9606.fasta	sp|P51817|PRKX_HUMAN	dom1-44-303	7.04e-166	1.2513208370687021	In_Paralog
UP000000589_10090.fasta	sp|Q7TPS0|KS6A6_MOUSE	dom1-93-391	UP000000803_7227.fasta	tr|Q9VR61|Q9VR61_DROME	dom1-199-511	1.93e-160	1.1090154309712215	Ortholog
UP000000589_10090.fasta	tr|A0A087WRH8|A0A087WRH8_MOUSE	dom1-23-293	UP000000589_10090.fasta	tr|J3KMT3|J3KMT3_MOUSE	dom1-29-294	0.0	1.5153526438774074	In_Paralog
UP000000589_10090.fasta	sp|P16054|KPCE_MOUSE	dom1-408-668	UP000005640_9606.fasta	sp|Q02156|KPCE_HUMAN	dom1-408-668	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q69Z98|BRSK2_MOUSE	dom1-16-291	UP000000803_7227.fasta	tr|Q9VUV4|Q9VUV4_DROME	dom1-14-271	9.93e-173	1.194344320047539	Ortholog
UP000000589_10090.fasta	sp|Q924C5|ALPK3_MOUSE	dom1-1358-1590	UP000005640_9606.fasta	sp|Q96L96|ALPK3_HUMAN	dom1-1585-1819	8.00e-165	1.1394461409555776	Ortholog
UP000000589_10090.fasta	sp|Q61772|EPHA7_MOUSE	dom1-629-895	UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	7.28e-146	1.0077995027039197	Ortholog
UP000005640_9606.fasta	sp|Q15418|KS6A1_HUMAN	dom1-61-337	UP000000803_7227.fasta	tr|Q9VR61|Q9VR61_DROME	dom1-199-511	1.73e-156	1.0815703797312293	Ortholog
UP000000589_10090.fasta	sp|Q9WUN2|TBK1_MOUSE	dom1-9-304	UP000000803_7227.fasta	tr|Q9V3Y8|Q9V3Y8_DROME	dom1-10-330	1.28e-141	0.9783227842366022	Ortholog
UP000000589_10090.fasta	sp|P0C605|KGP1_MOUSE	dom1-359-629	UP000000589_10090.fasta	sp|P0C605|KGP1_MOUSE	dom1-359-629	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|P53779|MK10_HUMAN	dom1-64-359	UP000000803_7227.fasta	sp|P92208|JNK_DROME	dom1-24-320	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q9H3Y6|SRMS_HUMAN	dom1-229-482	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1-241-502	1.71e-102	0.7066435306395036	Ortholog
UP000000589_10090.fasta	sp|Q641K5|NUAK1_MOUSE	dom1-55-319	UP000000803_7227.fasta	tr|A0A0B4KFP5|A0A0B4KFP5_DROME	dom1-66-338	1.45e-121	0.8390719416794006	Ortholog
UP000000803_7227.fasta	tr|A1Z782|A1Z782_DROME	dom1-155-435	UP000005640_9606.fasta	sp|Q7Z7A4|PXK_HUMAN	dom1-149-396	1.21e-69	0.47854316238480843	Ortholog
UP000000803_7227.fasta	tr|Q9W3Y1|Q9W3Y1_DROME	dom2-446-561	UP000000803_7227.fasta	tr|Q9VJ90|Q9VJ90_DROME	dom1-145-517	1.47e-47	0.3548401474833049	In_Paralog
UP000000589_10090.fasta	sp|O08911|MK12_MOUSE	dom1-21-311	UP000005640_9606.fasta	sp|P53778|MK12_HUMAN	dom1-21-311	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9QZR5|HIPK2_MOUSE	dom1-199-527	UP000005640_9606.fasta	sp|Q9H2X6|HIPK2_HUMAN	dom1-199-527	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|O54804|CHKA_MOUSE	dom1-107-448	UP000005640_9606.fasta	sp|P35790|CHKA_HUMAN	dom1-111-452	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P63318|KPCG_MOUSE	dom1-351-630	UP000000803_7227.fasta	sp|P05130|KPC1_DROME	dom1-350-620	6.36e-156	1.0776443131391271	Ortholog
UP000000589_10090.fasta	sp|Q8C4X2|KC1G3_MOUSE	dom1-43-314	UP000000803_7227.fasta	tr|A0A0B4KHL4|A0A0B4KHL4_DROME	dom1-62-336	8.49e-169	1.1670418262193922	Ortholog
UP000000803_7227.fasta	sp|Q09147|FGFR2_DROME	dom1-711-1002	UP000005640_9606.fasta	sp|P22607|FGFR3_HUMAN	dom1-472-757	1.02e-119	0.8262452433165269	Ortholog
UP000005640_9606.fasta	sp|Q13177|PAK2_HUMAN	dom1-248-509	UP000000589_10090.fasta	sp|Q8CIN4|PAK2_MOUSE	dom1-248-509	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P41242|MATK_MOUSE	dom1-227-478	UP000005640_9606.fasta	sp|P42679|MATK_HUMAN	dom1-228-481	2.37e-178	1.2333834166490898	Ortholog
