Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value_Full	E-value_Domain	Weight_Full	Weight_Domain	Relationship
UP000005640_9606.fasta	sp|O75716|STK16_HUMAN	dom1_20_296	UP000000803_7227.fasta	tr|Q9VI84|Q9VI84_DROME	dom1_30_312	9.74728680198e-77	1.02995145517e-75	0.537142157117	0.598230680457	Ortholog
UP000005640_9606.fasta	sp|O75747|P3C2G_HUMAN	dom1_822_1178	UP000000589_10090.fasta	sp|O70167|P3C2G_MOUSE	dom1_885_1239	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O75914|PAK3_HUMAN	dom1_282_541	UP000000589_10090.fasta	sp|Q61036|PAK3_MOUSE	dom1_282_541	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O75962|TRIO_HUMAN	dom1_2795_3054	UP000000589_10090.fasta	sp|Q0KL02|TRIO_MOUSE	dom1_2798_3057	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O76039|CDKL5_HUMAN	dom1_6_297	UP000000589_10090.fasta	sp|Q3UTQ8|CDKL5_MOUSE	dom1_11_297	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O94768|ST17B_HUMAN	dom1_32_294	UP000000589_10090.fasta	sp|Q8BG48|ST17B_MOUSE	dom1_31_298	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O94804|STK10_HUMAN	dom1_31_316	UP000000589_10090.fasta	sp|O55098|STK10_MOUSE	dom1_31_303	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O94806|KPCD3_HUMAN	dom1_574_832	UP000000589_10090.fasta	sp|Q8K1Y2|KPCD3_MOUSE	dom1_573_840	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O94921|CDK14_HUMAN	dom1_128_419	UP000000589_10090.fasta	sp|O35495|CDK14_MOUSE	dom1_128_419	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O94921|CDK14_HUMAN	dom1_128_419	UP000000803_7227.fasta	tr|M9PE01|M9PE01_DROME	dom1_195_489	1.08581766425e-155	1.43996527736e-150	1.09507440377	1.19540256286	Ortholog
UP000005640_9606.fasta	sp|O95382|M3K6_HUMAN	dom1_639_920	UP000000589_10090.fasta	sp|Q9WTR2|M3K6_MOUSE	dom1_640_935	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O95747|OXSR1_HUMAN	dom1_16_306	UP000000589_10090.fasta	sp|Q6P9R2|OXSR1_MOUSE	dom1_16_306	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O95747|OXSR1_HUMAN	dom1_16_306	UP000000803_7227.fasta	tr|Q7KSD3|Q7KSD3_DROME	dom1_37_326	1e-200	7.70498539908e-168	1.41332527025	1.33319129859	Ortholog
UP000005640_9606.fasta	sp|O95819|M4K4_HUMAN	dom1_13_289	UP000000589_10090.fasta	sp|P97820|M4K4_MOUSE	dom1_13_288	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O95835|LATS1_HUMAN	dom1_705_1011	UP000000589_10090.fasta	sp|Q8BYR2|LATS1_MOUSE	dom1_704_1010	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O95835|LATS1_HUMAN	dom1_705_1011	UP000000803_7227.fasta	sp|Q9VA38|WARTS_DROME	dom1_719_1020	1e-200	1.66493243106e-172	1.41332527025	1.37041060013	Ortholog
UP000005640_9606.fasta	sp|O96013|PAK4_HUMAN	dom1_317_574	UP000000589_10090.fasta	sp|Q8BTW9|PAK4_MOUSE	dom1_319_576	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O96017|CHK2_HUMAN	dom1_218_486	UP000000589_10090.fasta	sp|Q9Z265|CHK2_MOUSE	dom1_222_490	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|O96017|CHK2_HUMAN	dom1_218_486	UP000000803_7227.fasta	sp|O61267|LOK_DROME	dom1_174_467	9.65758769052e-99	2.81222331972e-85	0.692636309947	0.674528236424	Ortholog
UP000005640_9606.fasta	sp|P00519|ABL1_HUMAN	dom1_241_499	UP000000589_10090.fasta	sp|P00520|ABL1_MOUSE	dom1_241_499	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P00519|ABL1_HUMAN	dom1_241_499	UP000000803_7227.fasta	sp|P00522|ABL_DROME	dom1_364_628	1e-200	7.30450545896e-160	1.41332527025	1.26955405219	Ortholog
UP000005640_9606.fasta	sp|P00533|EGFR_HUMAN	dom1_711_974	UP000000589_10090.fasta	sp|Q01279|EGFR_MOUSE	dom1_713_976	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P00540|MOS_HUMAN	dom1_56_345	UP000000589_10090.fasta	sp|P00536|MOS_MOUSE	dom1_59_337	1.27499019604e-180	3.20943920335e-158	0.909034082551	0.809556121733	Ortholog
UP000005640_9606.fasta	sp|P04049|RAF1_HUMAN	dom1_342_613	UP000000589_10090.fasta	sp|Q99N57|RAF1_MOUSE	dom1_342_613	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P04626|ERBB2_HUMAN	dom1_720_978	UP000000589_10090.fasta	sp|P70424|ERBB2_MOUSE	dom1_720_979	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P04629|NTRK1_HUMAN	dom1_505_783	UP000000589_10090.fasta	sp|Q3UFB7|NTRK1_MOUSE	dom1_508_786	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P05129|KPCG_HUMAN	dom1_351_630	UP000000589_10090.fasta	sp|P63318|KPCG_MOUSE	dom1_351_630	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P05771|KPCB_HUMAN	dom1_342_600	UP000000589_10090.fasta	sp|P68404|KPCB_MOUSE	dom1_342_600	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P06213|INSR_HUMAN	dom1_1018_1301	UP000000589_10090.fasta	sp|P15208|INSR_MOUSE	dom1_1013_1291	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P06239|LCK_HUMAN	dom1_244_509	UP000000589_10090.fasta	sp|P06240|LCK_MOUSE	dom1_244_499	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P06241|FYN_HUMAN	dom1_271_536	UP000000589_10090.fasta	sp|P39688|FYN_MOUSE	dom1_271_528	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P06493|CDK1_HUMAN	dom1_3_294	UP000000589_10090.fasta	sp|P11440|CDK1_MOUSE	dom1_3_287	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P06493|CDK1_HUMAN	dom1_3_294	UP000000803_7227.fasta	sp|P23572|CDK1_DROME	dom1_3_287	5.95e-166	3.18974920644e-164	1.16758675231	1.30433581776	Ortholog
UP000005640_9606.fasta	sp|P07332|FES_HUMAN	dom1_556_816	UP000000589_10090.fasta	sp|P16879|FES_MOUSE	dom1_558_821	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P07333|CSF1R_HUMAN	dom1_582_912	UP000000589_10090.fasta	sp|P09581|CSF1R_MOUSE	dom1_580_916	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P07947|YES_HUMAN	dom1_277_534	UP000000589_10090.fasta	sp|Q04736|YES_MOUSE	dom1_275_532	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P07948|LYN_HUMAN	dom1_247_502	UP000000589_10090.fasta	sp|P25911|LYN_MOUSE	dom1_247_502	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P07949|RET_HUMAN	dom1_724_1007	UP000000589_10090.fasta	sp|P35546|RET_MOUSE	dom1_725_1008	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P07949|RET_HUMAN	dom1_724_1007	UP000000803_7227.fasta	tr|Q7KT06|Q7KT06_DROME	dom1_771_1048	1.11105355406e-125	1.65305172333e-115	0.8830051018	0.915702385854	Ortholog
UP000005640_9606.fasta	sp|P08069|IGF1R_HUMAN	dom1_999_1271	UP000000589_10090.fasta	sp|Q60751|IGF1R_MOUSE	dom1_1000_1273	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P08069|IGF1R_HUMAN	dom1_999_1271	UP000000803_7227.fasta	sp|P09208|INSR_DROME	dom1_1370_1652	1e-200	4.20433110019e-135	1.41332527025	1.07202356131	Ortholog
UP000005640_9606.fasta	sp|P08581|MET_HUMAN	dom1_1077_1339	UP000000589_10090.fasta	sp|P16056|MET_MOUSE	dom1_1075_1337	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P08631|HCK_HUMAN	dom1_261_516	UP000000589_10090.fasta	sp|P08103|HCK_MOUSE	dom1_260_514	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P08922|ROS1_HUMAN	dom1_1945_2220	UP000000589_10090.fasta	sp|Q78DX7|ROS1_MOUSE	dom1_1948_2213	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P08922|ROS1_HUMAN	dom1_1945_2220	UP000000803_7227.fasta	sp|P13368|7LESS_DROME	dom1_2209_2483	2.72910241655e-93	6.03116904091e-103	0.654115061418	0.815484691121	Ortholog
UP000005640_9606.fasta	sp|P09619|PGFRB_HUMAN	dom1_600_959	UP000000589_10090.fasta	sp|P05622|PGFRB_MOUSE	dom1_599_952	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P09769|FGR_HUMAN	dom1_263_514	UP000000589_10090.fasta	sp|P14234|FGR_MOUSE	dom1_251_502	1e-200	7.62e-178	1.01063024955	0.910430799501	Ortholog
UP000005640_9606.fasta	sp|P0C1S8|WEE2_HUMAN	dom1_212_486	UP000000589_10090.fasta	sp|Q66JT0|WEE2_MOUSE	dom1_208_481	1e-200	6.86498361251e-172	1.01063024955	0.879822240109	Ortholog
UP000005640_9606.fasta	sp|P0C263|SBK2_HUMAN	dom1_62_325	UP000000589_10090.fasta	sp|P0C5K1|SBK2_MOUSE	dom1_60_332	1e-200	3.67049043045e-166	1.01063024955	0.850378460774	Ortholog
UP000005640_9606.fasta	sp|P0C264|SBK3_HUMAN	dom1_43_304	UP000000589_10090.fasta	sp|P0C5K0|SBK3_MOUSE	dom1_43_304	1.00724376394e-163	2.0366639389e-132	0.823647813843	0.676924905095	Ortholog
UP000005640_9606.fasta	sp|P10398|ARAF_HUMAN	dom1_300_574	UP000000589_10090.fasta	sp|P04627|ARAF_MOUSE	dom1_298_572	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P10721|KIT_HUMAN	dom1_589_926	UP000000589_10090.fasta	sp|P05532|KIT_MOUSE	dom1_592_928	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P11309|PIM1_HUMAN	dom1_36_290	UP000000589_10090.fasta	sp|P06803|PIM1_MOUSE	dom1_36_291	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P11362|FGFR1_HUMAN	dom1_471_779	UP000000589_10090.fasta	sp|P16092|FGFR1_MOUSE	dom1_471_758	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P11801|KPSH1_HUMAN	dom1_97_381	UP000000589_10090.fasta	sp|Q91YA2|KPSH1_MOUSE	dom1_97_355	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P11802|CDK4_HUMAN	dom1_4_295	UP000000589_10090.fasta	sp|P30285|CDK4_MOUSE	dom1_3_295	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P12931|SRC_HUMAN	dom1_270_523	UP000000589_10090.fasta	sp|P05480|SRC_MOUSE	dom1_275_528	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P14616|INSRR_HUMAN	dom1_979_1249	UP000000589_10090.fasta	sp|Q9WTL4|INSRR_MOUSE	dom1_979_1248	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P15056|BRAF_HUMAN	dom1_436_720	UP000000589_10090.fasta	sp|P28028|BRAF_MOUSE	dom1_477_757	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P15735|PHKG2_HUMAN	dom1_21_291	UP000000589_10090.fasta	sp|Q9DB30|PHKG2_MOUSE	dom1_21_291	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P15735|PHKG2_HUMAN	dom1_21_291	UP000000803_7227.fasta	tr|Q9I7D0|Q9I7D0_DROME	dom1_20_297	2.40890016398e-126	1.87483332593e-127	0.887696749456	1.01099946014	Ortholog
UP000005640_9606.fasta	sp|P16066|ANPRA_HUMAN	dom1_528_803	UP000000589_10090.fasta	sp|P18293|ANPRA_MOUSE	dom1_524_799	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P16234|PGFRA_HUMAN	dom1_593_955	UP000000589_10090.fasta	sp|P26618|PGFRA_MOUSE	dom1_593_955	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P16591|FER_HUMAN	dom1_560_821	UP000000589_10090.fasta	sp|P70451|FER_MOUSE	dom1_563_821	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P17252|KPCA_HUMAN	dom1_339_643	UP000000589_10090.fasta	sp|P20444|KPCA_MOUSE	dom1_339_643	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P17252|KPCA_HUMAN	dom1_339_643	UP000000803_7227.fasta	sp|P05130|KPC1_DROME	dom1_350_620	1e-200	3.29924233726e-171	1.41332527025	1.3600632889	Ortholog
UP000005640_9606.fasta	sp|P17612|KAPCA_HUMAN	dom1_41_298	UP000000803_7227.fasta	sp|P12370|KAPC1_DROME	dom1_43_350	1e-200	2.38533016583e-178	1.41332527025	1.41703149028	Ortholog
UP000005640_9606.fasta	sp|P17948|VGFR1_HUMAN	dom1_827_1156	UP000000589_10090.fasta	sp|P35969|VGFR1_MOUSE	dom1_828_1156	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P19525|E2AK2_HUMAN	dom1_265_547	UP000000589_10090.fasta	sp|Q03963|E2AK2_MOUSE	dom1_241_502	1e-200	6.40484191842e-126	1.01063024955	0.643525681516	Ortholog
UP000005640_9606.fasta	sp|P19784|CSK22_HUMAN	dom1_40_325	UP000000589_10090.fasta	sp|O54833|CSK22_MOUSE	dom1_40_325	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P20594|ANPRB_HUMAN	dom1_512_791	UP000000589_10090.fasta	sp|Q6VVW5|ANPRB_MOUSE	dom1_508_788	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P20794|MAK_HUMAN	dom1_4_284	UP000000589_10090.fasta	sp|Q04859|MAK_MOUSE	dom1_4_303	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P21127|CD11B_HUMAN	dom1_438_723	UP000000589_10090.fasta	sp|P24788|CD11B_MOUSE	dom1_427_712	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P21127|CD11B_HUMAN	dom1_438_723	UP000000803_7227.fasta	sp|Q9VPC0|KP58_DROME	dom1_558_851	1e-200	9.47910860788e-164	1.41332527025	1.30056224397	Ortholog
UP000005640_9606.fasta	sp|P21709|EPHA1_HUMAN	dom1_613_886	UP000000589_10090.fasta	sp|Q60750|EPHA1_MOUSE	dom1_614_889	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P21802|FGFR2_HUMAN	dom1_481_793	UP000000589_10090.fasta	sp|P21803|FGFR2_MOUSE	dom1_481_781	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P21860|ERBB3_HUMAN	dom1_708_967	UP000000589_10090.fasta	sp|Q61526|ERBB3_MOUSE	dom1_706_965	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P22455|FGFR4_HUMAN	dom1_462_747	UP000000589_10090.fasta	sp|Q03142|FGFR4_MOUSE	dom1_464_744	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P22607|FGFR3_HUMAN	dom1_472_757	UP000000589_10090.fasta	sp|Q61851|FGFR3_MOUSE	dom1_466_748	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P22694|KAPCB_HUMAN	dom1_43_298	UP000000589_10090.fasta	sp|P68181|KAPCB_MOUSE	dom1_43_298	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P23443|KS6B1_HUMAN	dom1_90_352	UP000000589_10090.fasta	sp|Q8BSK8|KS6B1_MOUSE	dom1_90_352	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P23443|KS6B1_HUMAN	dom1_90_352	UP000000803_7227.fasta	tr|Q94533|Q94533_DROME	dom1_77_392	1e-200	2.81803122765e-157	1.41332527025	1.2489207008	Ortholog
UP000005640_9606.fasta	sp|P23458|JAK1_HUMAN	dom1_583_847	UP000000589_10090.fasta	sp|P52332|JAK1_MOUSE	dom1_582_846	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P23458|JAK1_HUMAN	dom2_870_1154	UP000000589_10090.fasta	sp|P52332|JAK1_MOUSE	dom2_869_1153	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P23677|IP3KA_HUMAN	dom1_245_456	UP000000589_10090.fasta	sp|Q8R071|IP3KA_MOUSE	dom1_243_454	1e-200	1.27e-157	1.01063024955	0.806485467892	Ortholog
UP000005640_9606.fasta	sp|P24723|KPCL_HUMAN	dom1_352_614	UP000000589_10090.fasta	sp|P23298|KPCL_MOUSE	dom1_352_633	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P24941|CDK2_HUMAN	dom1_3_286	UP000000589_10090.fasta	sp|P97377|CDK2_MOUSE	dom1_3_334	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P25092|GUC2C_HUMAN	dom1_488_747	UP000000589_10090.fasta	sp|Q3UWA6|GUC2C_MOUSE	dom1_488_746	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P25098|ARBK1_HUMAN	dom1_191_472	UP000000589_10090.fasta	sp|Q99MK8|ARBK1_MOUSE	dom1_191_472	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P27037|AVR2A_HUMAN	dom1_192_481	UP000000589_10090.fasta	sp|P27038|AVR2A_MOUSE	dom1_192_481	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P27361|MK03_HUMAN	dom1_20_330	UP000000589_10090.fasta	sp|Q63844|MK03_MOUSE	dom1_43_331	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P27448|MARK3_HUMAN	dom1_55_329	UP000000589_10090.fasta	sp|Q03141|MARK3_MOUSE	dom1_55_329	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P27448|MARK3_HUMAN	dom1_55_329	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1_247_537	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P27987|IP3KB_HUMAN	dom1_726_937	UP000000589_10090.fasta	tr|B2RXC2|B2RXC2_MOUSE	dom1_722_933	1e-200	2.24e-159	1.01063024955	0.815499180301	Ortholog
UP000005640_9606.fasta	sp|P28482|MK01_HUMAN	dom1_25_342	UP000000589_10090.fasta	sp|P63085|MK01_MOUSE	dom1_23_340	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29317|EPHA2_HUMAN	dom1_613_889	UP000000589_10090.fasta	sp|Q03145|EPHA2_MOUSE	dom1_614_890	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29320|EPHA3_HUMAN	dom1_619_883	UP000000589_10090.fasta	sp|P29319|EPHA3_MOUSE	dom1_619_897	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29322|EPHA8_HUMAN	dom1_635_894	UP000000589_10090.fasta	sp|O09127|EPHA8_MOUSE	dom1_634_893	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29323|EPHB2_HUMAN	dom1_617_885	UP000000589_10090.fasta	sp|P54763|EPHB2_MOUSE	dom1_617_885	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29376|LTK_HUMAN	dom1_510_783	UP000000589_10090.fasta	sp|P08923|LTK_MOUSE	dom1_506_785	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P29597|TYK2_HUMAN	dom1_589_868	UP000000589_10090.fasta	sp|Q9R117|TYK2_MOUSE	dom1_589_865	1e-200	5.20991362692e-174	1.01063024955	0.890718585456	Ortholog
UP000005640_9606.fasta	sp|P29597|TYK2_HUMAN	dom2_886_1178	UP000000589_10090.fasta	sp|Q9R117|TYK2_MOUSE	dom2_884_1171	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P30291|WEE1_HUMAN	dom1_299_569	UP000000589_10090.fasta	sp|P47810|WEE1_MOUSE	dom1_297_568	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P30291|WEE1_HUMAN	dom1_299_569	UP000000803_7227.fasta	sp|P54350|WEE1_DROME	dom1_235_517	2.77904659911e-126	7.16332325112e-104	0.887258074295	0.822866419819	Ortholog
UP000005640_9606.fasta	sp|P30530|UFO_HUMAN	dom1_533_805	UP000000589_10090.fasta	sp|Q00993|UFO_MOUSE	dom1_527_799	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P31152|MK04_HUMAN	dom1_10_312	UP000000589_10090.fasta	sp|Q6P5G0|MK04_MOUSE	dom1_10_312	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P31749|AKT1_HUMAN	dom1_150_417	UP000000589_10090.fasta	sp|P31750|AKT1_MOUSE	dom1_150_431	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P31751|AKT2_HUMAN	dom1_152_439	UP000000589_10090.fasta	sp|Q60823|AKT2_MOUSE	dom1_152_433	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P32298|GRK4_HUMAN	dom1_187_449	UP000000589_10090.fasta	sp|O70291|GRK4_MOUSE	dom1_186_452	1e-200	3.72451339103e-166	1.01063024955	0.850345843614	Ortholog
UP000005640_9606.fasta	sp|P33981|TTK_HUMAN	dom1_525_791	UP000000589_10090.fasta	sp|P35761|TTK_MOUSE	dom1_524_835	1e-200	2.8930952283e-189	1.01063024955	0.96913548385	Ortholog
UP000005640_9606.fasta	sp|P33981|TTK_HUMAN	dom1_525_791	UP000000803_7227.fasta	tr|A0A0B4KG66|A0A0B4KG66_DROME	dom1_327_591	4.16308779634e-58	1.80205993241e-65	0.405487149984	0.51651473696	Ortholog
UP000005640_9606.fasta	sp|P34925|RYK_HUMAN	dom1_330_599	UP000000589_10090.fasta	sp|Q01887|RYK_MOUSE	dom1_317_586	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P34925|RYK_HUMAN	dom1_330_599	UP000000803_7227.fasta	sp|Q9V422|RYK2_DROME	dom1_315_576	1.74268757957e-118	3.52249911285e-96	0.832157301119	0.761503497954	Ortholog
UP000005640_9606.fasta	sp|P34947|GRK5_HUMAN	dom1_186_448	UP000000589_10090.fasta	sp|Q8VEB1|GRK5_MOUSE	dom1_186_448	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P34947|GRK5_HUMAN	dom1_186_448	UP000000803_7227.fasta	sp|P32866|GPRK2_DROME	dom1_309_574	1e-200	1.65258887809e-147	1.41332527025	1.17099207272	Ortholog
UP000005640_9606.fasta	sp|P35590|TIE1_HUMAN	dom1_803_1112	UP000000589_10090.fasta	sp|Q06806|TIE1_MOUSE	dom1_799_1108	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P35790|CHKA_HUMAN	dom1_111_452	UP000000589_10090.fasta	sp|O54804|CHKA_MOUSE	dom1_107_448	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P35916|VGFR3_HUMAN	dom1_845_1174	UP000000589_10090.fasta	sp|P35917|VGFR3_MOUSE	dom1_845_1174	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P35968|VGFR2_HUMAN	dom1_834_1165	UP000000589_10090.fasta	sp|P35918|VGFR2_MOUSE	dom1_832_1163	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36507|MP2K2_HUMAN	dom1_70_369	UP000000589_10090.fasta	sp|Q63932|MP2K2_MOUSE	dom1_70_370	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36888|FLT3_HUMAN	dom1_601_949	UP000000589_10090.fasta	sp|Q00342|FLT3_MOUSE	dom1_611_952	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36894|BMR1A_HUMAN	dom1_234_523	UP000000589_10090.fasta	sp|P36895|BMR1A_MOUSE	dom1_234_523	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36896|ACV1B_HUMAN	dom1_207_496	UP000000589_10090.fasta	sp|Q61271|ACV1B_MOUSE	dom1_207_496	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36897|TGFR1_HUMAN	dom1_205_494	UP000000589_10090.fasta	sp|Q64729|TGFR1_MOUSE	dom1_205_494	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P36897|TGFR1_HUMAN	dom1_205_494	UP000000803_7227.fasta	tr|A1Z7L8|A1Z7L8_DROME	dom1_324_614	1e-200	8.03498599874e-167	1.41332527025	1.3250682246	Ortholog
